SourcePub,Profile_name,X,Y
Frankel2001,15,120.411,543.818
Frankel2001,15,123.423,544.414
Frankel2001,15,124.928,544.713
Frankel2001,15,126.282,545.012
Frankel2001,15,127.488,545.16
Frankel2001,15,128.541,545.31
Frankel2001,15,128.541,545.31
Frankel2001,15,129.294,545.459
Frankel2001,15,130.047,545.459
Frankel2001,15,131.251,545.608
Frankel2001,15,132.305,545.608
Frankel2001,15,133.209,545.31
Frankel2001,15,133.209,545.31
Frankel2001,15,133.811,545.012
Frankel2001,15,134.262,544.713
Frankel2001,15,135.467,543.818
Frankel2001,15,136.371,542.922
Frankel2001,15,137.123,542.027
Frankel2001,15,137.123,542.027
Frankel2001,15,137.575,541.281
Frankel2001,15,137.575,540.684
Frankel2001,15,137.876,539.49
Frankel2001,15,137.876,539.49
Frankel2001,15,138.177,539.043
Frankel2001,15,138.629,538.745
Frankel2001,15,139.382,537.998
Frankel2001,15,139.382,537.998
Frankel2001,15,140.285,537.4
Frankel2001,15,140.737,536.953
Frankel2001,15,141.188,536.504
Frankel2001,15,141.188,536.504
Frankel2001,15,141.64,535.759
Frankel2001,15,142.091,535.013
Frankel2001,15,142.543,534.119
Frankel2001,15,142.996,533.371
Frankel2001,15,142.996,533.371
Frankel2001,15,143.447,532.924
Frankel2001,15,144.05,532.477
Frankel2001,15,144.651,532.179
Frankel2001,15,145.404,531.731
Frankel2001,15,145.404,531.731
Frankel2001,15,146.458,531.284
Frankel2001,15,147.512,530.835
Frankel2001,15,148.717,530.387
Frankel2001,15,149.771,529.942
Frankel2001,15,149.771,529.942
Frankel2001,15,150.523,529.492
Frankel2001,15,151.276,529.045
Frankel2001,15,151.879,528.447
Frankel2001,15,152.631,528
Frankel2001,15,152.631,528
Frankel2001,15,154.438,526.955
Frankel2001,15,156.396,525.912
Frankel2001,15,156.396,525.912
Frankel2001,15,158.353,524.866
Frankel2001,15,160.31,523.823
Frankel2001,15,160.31,523.823
Frankel2001,15,161.063,523.375
Frankel2001,15,161.816,522.778
Frankel2001,15,162.569,522.331
Frankel2001,15,163.472,521.733
Frankel2001,15,163.472,521.733
Frankel2001,15,164.526,521.138
Frankel2001,15,165.579,520.539
Frankel2001,15,167.688,519.345
Frankel2001,15,167.688,519.345
Frankel2001,15,169.795,518.45
Frankel2001,15,171.753,517.556
Frankel2001,15,171.753,517.556
Frankel2001,15,173.861,516.659
Frankel2001,15,175.818,515.616
Frankel2001,15,175.818,515.616
Frankel2001,15,176.721,515.018
Frankel2001,15,178.227,513.824
Frankel2001,15,178.98,513.228
Frankel2001,15,178.98,513.228
Frankel2001,15,180.486,512.332
Frankel2001,15,181.088,512.034
Frankel2001,15,181.84,511.736
Frankel2001,15,181.84,511.736
Frankel2001,15,183.798,511.736
Frankel2001,15,184.852,511.587
Frankel2001,15,184.852,511.587
Frankel2001,15,185.755,511.437
Frankel2001,15,186.81,511.138
Frankel2001,15,188.014,510.691
Frankel2001,15,189.218,510.393
Frankel2001,15,192.079,509.646
Frankel2001,15,195.09,508.901
Frankel2001,15,195.09,508.901
Frankel2001,15,196.596,508.604
Frankel2001,15,198.402,508.303
Frankel2001,15,201.865,507.557
Frankel2001,15,205.48,507.111
Frankel2001,15,208.943,506.811
Frankel2001,15,208.943,506.811
Frankel2001,15,210.599,506.811
Frankel2001,15,212.256,506.962
Frankel2001,15,215.266,507.557
Frankel2001,15,218.278,508.005
Frankel2001,15,221.138,508.452
Frankel2001,15,221.138,508.452
Frankel2001,15,223.698,508.604
Frankel2001,15,225.805,508.751
Frankel2001,15,228.065,508.751
Frankel2001,15,230.172,508.604
Frankel2001,15,230.172,508.604
Frankel2001,15,232.431,508.303
Frankel2001,15,234.538,507.858
Frankel2001,15,236.797,507.259
Frankel2001,15,238.905,506.811
Frankel2001,17,81.245,531.824
Frankel2001,17,83.681,531.365
Frankel2001,17,85.965,530.907
Frankel2001,17,88.4,530.444
Frankel2001,17,90.531,530.14
Frankel2001,17,90.531,530.14
Frankel2001,17,92.663,529.833
Frankel2001,17,94.489,529.681
Frankel2001,17,96.316,529.525
Frankel2001,17,97.839,529.217
Frankel2001,17,97.839,529.217
Frankel2001,17,98.448,529.066
Frankel2001,17,98.904,528.759
Frankel2001,17,99.666,528.299
Frankel2001,17,100.426,527.84
Frankel2001,17,101.036,527.226
Frankel2001,17,101.036,527.226
Frankel2001,17,101.797,526.615
Frankel2001,17,102.406,525.849
Frankel2001,17,103.167,525.082
Frankel2001,17,103.928,524.468
Frankel2001,17,103.928,524.468
Frankel2001,17,105.603,523.397
Frankel2001,17,106.364,522.783
Frankel2001,17,107.125,522.323
Frankel2001,17,107.125,522.323
Frankel2001,17,107.734,521.865
Frankel2001,17,108.343,521.406
Frankel2001,17,108.952,521.099
Frankel2001,17,109.561,520.484
Frankel2001,17,109.561,520.484
Frankel2001,17,110.322,519.719
Frankel2001,17,111.236,518.953
Frankel2001,17,112.148,518.033
Frankel2001,17,112.91,517.421
Frankel2001,17,112.91,517.421
Frankel2001,17,114.128,516.501
Frankel2001,17,114.737,516.196
Frankel2001,17,115.498,515.889
Frankel2001,17,115.498,515.889
Frankel2001,17,116.411,515.43
Frankel2001,17,117.477,514.969
Frankel2001,17,118.39,514.663
Frankel2001,17,119.304,514.203
Frankel2001,17,119.304,514.203
Frankel2001,17,119.913,513.898
Frankel2001,17,120.37,513.591
Frankel2001,17,120.979,513.283
Frankel2001,17,121.588,512.823
Frankel2001,17,121.588,512.823
Frankel2001,17,122.501,512.364
Frankel2001,17,123.567,511.752
Frankel2001,17,126.002,510.525
Frankel2001,17,126.002,510.525
Frankel2001,17,127.22,509.913
Frankel2001,17,128.438,509.453
Frankel2001,17,129.656,508.993
Frankel2001,17,130.721,508.534
Frankel2001,17,130.721,508.534
Frankel2001,17,131.483,508.228
Frankel2001,17,131.94,507.921
Frankel2001,17,132.396,507.767
Frankel2001,17,133.005,507.767
Frankel2001,17,133.005,507.767
Frankel2001,17,133.766,507.921
Frankel2001,17,134.375,508.381
Frankel2001,17,135.289,508.687
Frankel2001,17,136.202,508.993
Frankel2001,17,136.202,508.993
Frankel2001,17,137.267,509.148
Frankel2001,17,140.007,509.148
Frankel2001,17,141.53,508.993
Frankel2001,17,141.53,508.993
Frankel2001,17,143.205,508.687
Frankel2001,17,145.031,508.381
Frankel2001,17,146.858,508.074
Frankel2001,17,148.533,507.614
Frankel2001,17,148.533,507.614
Frankel2001,17,150.055,507.306
Frankel2001,17,151.425,506.848
Frankel2001,17,152.796,506.389
Frankel2001,17,154.318,506.081
Frankel2001,17,154.318,506.081
Frankel2001,17,156.145,505.775
Frankel2001,17,158.275,505.47
Frankel2001,17,160.254,505.163
Frankel2001,17,162.386,504.856
Frankel2001,12,106.024,448.977
Frankel2001,12,110.127,448.697
Frankel2001,12,114.23,448.417
Frankel2001,12,118.196,448.137
Frankel2001,12,120.112,448.137
Frankel2001,12,121.889,447.996
Frankel2001,12,121.889,447.996
Frankel2001,12,123.53,447.996
Frankel2001,12,125.035,447.857
Frankel2001,12,130.779,447.857
Frankel2001,12,132.147,447.716
Frankel2001,12,133.788,447.716
Frankel2001,12,133.788,447.716
Frankel2001,12,135.566,447.577
Frankel2001,12,137.481,447.437
Frankel2001,12,141.447,447.157
Frankel2001,12,143.362,447.017
Frankel2001,12,145.277,446.877
Frankel2001,12,146.919,446.737
Frankel2001,12,148.422,446.597
Frankel2001,12,148.422,446.597
Frankel2001,12,149.517,446.456
Frankel2001,12,150.61,446.317
Frankel2001,12,151.568,446.176
Frankel2001,12,152.388,446.036
Frankel2001,12,153.757,445.757
Frankel2001,12,154.851,445.616
Frankel2001,12,154.851,445.616
Frankel2001,12,155.535,445.476
Frankel2001,12,156.081,445.476
Frankel2001,12,157.039,445.197
Frankel2001,12,157.039,445.197
Frankel2001,12,158.27,444.636
Frankel2001,12,158.954,444.356
Frankel2001,12,159.501,444.076
Frankel2001,12,159.501,444.076
Frankel2001,12,160.458,443.516
Frankel2001,12,161.278,443.095
Frankel2001,12,161.278,443.095
Frankel2001,12,161.689,442.956
Frankel2001,12,162.099,442.956
Frankel2001,12,162.646,442.816
Frankel2001,12,163.057,442.676
Frankel2001,12,163.057,442.676
Frankel2001,12,163.604,442.396
Frankel2001,12,164.151,441.976
Frankel2001,12,164.697,441.555
Frankel2001,12,165.245,441.275
Frankel2001,12,165.245,441.275
Frankel2001,12,166.476,440.715
Frankel2001,12,167.159,440.434
Frankel2001,12,167.844,440.295
Frankel2001,12,167.844,440.295
Frankel2001,12,168.801,440.155
Frankel2001,12,169.759,440.015
Frankel2001,12,170.852,439.874
Frankel2001,12,171.673,439.735
Frankel2001,12,171.673,439.735
Frankel2001,12,172.494,439.595
Frankel2001,12,172.904,439.455
Frankel2001,12,174.408,439.455
Frankel2001,12,175.366,439.314
Frankel2001,12,176.596,439.175
Frankel2001,12,177.828,439.175
Frankel2001,12,180.426,438.895
Frankel2001,12,181.658,438.895
Frankel2001,12,182.888,438.756
Frankel2001,12,182.888,438.756
Frankel2001,12,187.538,438.335
Frankel2001,12,192.189,437.915
Frankel2001,12,192.189,437.915
Frankel2001,12,194.513,437.775
Frankel2001,12,196.701,437.635
Frankel2001,12,199.164,437.495
Frankel2001,12,201.627,437.355
Frankel2001,12,201.627,437.355
Frankel2001,12,204.361,437.075
Frankel2001,12,207.371,436.934
Frankel2001,12,210.379,436.654
Frankel2001,12,213.388,436.374
Frankel2001,1,60.451,447.497
Frankel2001,1,60.753,447.648
Frankel2001,1,61.357,447.8
Frankel2001,1,61.959,447.951
Frankel2001,1,62.865,447.951
Frankel2001,1,62.865,447.951
Frankel2001,1,64.071,447.8
Frankel2001,1,65.58,447.8
Frankel2001,1,67.24,447.497
Frankel2001,1,69.05,447.346
Frankel2001,1,71.012,447.195
Frankel2001,1,73.124,446.892
Frankel2001,1,77.197,446.439
Frankel2001,1,77.197,446.439
Frankel2001,1,81.271,445.983
Frankel2001,1,85.495,445.53
Frankel2001,1,89.871,444.925
Frankel2001,1,94.699,444.32
Frankel2001,1,94.699,444.32
Frankel2001,1,97.264,444.017
Frankel2001,1,99.98,443.563
Frankel2001,1,102.846,443.26
Frankel2001,1,105.864,442.807
Frankel2001,1,108.73,442.503
Frankel2001,1,111.597,442.05
Frankel2001,1,114.313,441.595
Frankel2001,1,116.878,441.293
Frankel2001,1,116.878,441.293
Frankel2001,1,121.555,440.537
Frankel2001,1,125.93,439.93
Frankel2001,1,128.042,439.628
Frankel2001,1,130.003,439.325
Frankel2001,1,131.814,439.023
Frankel2001,1,133.474,438.72
Frankel2001,1,133.474,438.72
Frankel2001,1,134.982,438.418
Frankel2001,1,136.49,438.267
Frankel2001,1,137.849,437.964
Frankel2001,1,139.056,437.661
Frankel2001,1,141.168,437.207
Frankel2001,1,142.979,436.752
Frankel2001,1,142.979,436.752
Frankel2001,1,143.734,436.451
Frankel2001,1,144.186,436.147
Frankel2001,1,144.94,435.542
Frankel2001,1,145.695,434.937
Frankel2001,1,146.147,434.634
Frankel2001,1,146.599,434.331
Frankel2001,1,146.599,434.331
Frankel2001,1,147.957,433.574
Frankel2001,1,149.466,432.969
Frankel2001,1,151.126,432.061
Frankel2001,1,152.634,431.304
Frankel2001,1,152.634,431.304
Frankel2001,1,153.992,430.398
Frankel2001,1,155.351,429.489
Frankel2001,1,156.859,428.581
Frankel2001,1,157.764,427.976
Frankel2001,1,158.82,427.521
Frankel2001,1,158.82,427.521
Frankel2001,1,160.027,427.068
Frankel2001,1,161.233,426.463
Frankel2001,1,164.101,425.403
Frankel2001,1,166.968,424.192
Frankel2001,1,169.834,423.133
Frankel2001,1,169.834,423.133
Frankel2001,1,175.417,420.863
Frankel2001,1,178.131,419.803
Frankel2001,1,180.848,418.897
Frankel2001,1,180.848,418.897
Frankel2001,1,183.563,418.14
Frankel2001,1,186.28,417.383
Frankel2001,1,188.844,416.777
Frankel2001,1,191.409,416.172
Frankel2001,1,191.409,416.172
Frankel2001,1,193.823,415.718
Frankel2001,1,195.935,415.264
Frankel2001,1,198.198,414.81
Frankel2001,1,200.612,414.357
Frankel2001,1,200.612,414.357
Frankel2001,1,203.178,413.902
Frankel2001,1,205.894,413.297
Frankel2001,1,211.325,412.237
Frankel2001,1,211.325,412.237
Frankel2001,1,214.192,411.784
Frankel2001,1,217.209,411.179
Frankel2001,1,220.226,410.724
Frankel2001,1,222.942,410.27
Frankel2001,1,222.942,410.27
Frankel2001,1,225.355,409.817
Frankel2001,1,227.469,409.514
Frankel2001,1,229.581,409.06
Frankel2001,1,231.692,408.606
Frankel2001,1,231.692,408.606
Frankel2001,1,235.917,407.546
Frankel2001,1,238.029,406.941
Frankel2001,1,240.291,406.487
Frankel2001,1,240.291,406.487
Frankel2001,1,242.555,406.033
Frankel2001,1,244.817,405.58
Frankel2001,1,246.026,405.428
Frankel2001,1,247.384,405.276
Frankel2001,1,248.893,404.974
Frankel2001,1,250.4,404.822
Frankel2001,1,250.4,404.822
Frankel2001,1,252.212,404.671
Frankel2001,1,254.022,404.368
Frankel2001,1,256.135,404.217
Frankel2001,1,258.245,404.066
Frankel2001,1,262.621,403.612
Frankel2001,1,266.845,403.309
Frankel2001,1,266.845,403.309
Frankel2001,1,271.07,403.158
Frankel2001,1,275.297,403.007
Frankel2001,1,279.52,402.855
Frankel2001,1,283.744,402.553
Frankel2001,1,283.744,402.553
Frankel2001,1,288.119,402.098
Frankel2001,1,292.345,401.645
Frankel2001,1,301.094,400.434
Frankel2001,1,301.094,400.434
Frankel2001,1,303.359,400.132
Frankel2001,1,305.621,399.828
Frankel2001,1,310.147,399.223
Frankel2001,1,312.411,398.921
Frankel2001,1,314.371,398.618
Frankel2001,1,316.334,398.315
Frankel2001,1,317.992,398.012
Frankel2001,1,317.992,398.012
Frankel2001,1,319.351,397.71
Frankel2001,1,320.556,397.559
Frankel2001,1,321.614,397.407
Frankel2001,1,322.518,397.105
Frankel2001,1,324.179,396.802
Frankel2001,1,325.837,396.348
Frankel2001,1,60.451,447.497
Frankel2001,1,60.753,447.648
Frankel2001,1,61.357,447.8
Frankel2001,1,61.959,447.951
Frankel2001,1,62.865,447.951
Frankel2001,1,62.865,447.951
Frankel2001,1,64.071,447.8
Frankel2001,1,65.58,447.8
Frankel2001,1,67.24,447.497
Frankel2001,1,69.05,447.346
Frankel2001,1,71.012,447.195
Frankel2001,1,73.124,446.892
Frankel2001,1,77.197,446.439
Frankel2001,1,77.197,446.439
Frankel2001,1,81.271,445.983
Frankel2001,1,85.495,445.53
Frankel2001,1,89.871,444.925
Frankel2001,1,94.699,444.32
Frankel2001,1,94.699,444.32
Frankel2001,1,97.264,444.017
Frankel2001,1,99.98,443.563
Frankel2001,1,102.846,443.26
Frankel2001,1,105.864,442.807
Frankel2001,1,108.73,442.503
Frankel2001,1,111.597,442.05
Frankel2001,1,114.313,441.595
Frankel2001,1,116.878,441.293
Frankel2001,1,116.878,441.293
Frankel2001,1,121.555,440.537
Frankel2001,1,125.93,439.93
Frankel2001,1,128.042,439.628
Frankel2001,1,130.003,439.325
Frankel2001,1,131.814,439.023
Frankel2001,1,133.474,438.72
Frankel2001,1,133.474,438.72
Frankel2001,1,134.982,438.418
Frankel2001,1,136.49,438.267
Frankel2001,1,137.849,437.964
Frankel2001,1,139.056,437.661
Frankel2001,1,141.168,437.207
Frankel2001,1,142.979,436.752
Frankel2001,1,142.979,436.752
Frankel2001,1,143.734,436.451
Frankel2001,1,144.186,436.147
Frankel2001,1,144.94,435.542
Frankel2001,1,145.695,434.937
Frankel2001,1,146.147,434.634
Frankel2001,1,146.599,434.331
Frankel2001,1,146.599,434.331
Frankel2001,1,147.957,433.574
Frankel2001,1,149.466,432.969
Frankel2001,1,151.126,432.061
Frankel2001,1,152.634,431.304
Frankel2001,1,152.634,431.304
Frankel2001,1,153.992,430.398
Frankel2001,1,155.351,429.489
Frankel2001,1,156.859,428.581
Frankel2001,1,157.764,427.976
Frankel2001,1,158.82,427.521
Frankel2001,1,158.82,427.521
Frankel2001,1,160.027,427.068
Frankel2001,1,161.233,426.463
Frankel2001,1,164.101,425.403
Frankel2001,1,166.968,424.192
Frankel2001,1,169.834,423.133
Frankel2001,1,169.834,423.133
Frankel2001,1,175.417,420.863
Frankel2001,1,178.131,419.803
Frankel2001,1,180.848,418.897
Frankel2001,1,180.848,418.897
Frankel2001,1,183.563,418.14
Frankel2001,1,186.28,417.383
Frankel2001,1,188.844,416.777
Frankel2001,1,191.409,416.172
Frankel2001,1,191.409,416.172
Frankel2001,1,193.823,415.718
Frankel2001,1,195.935,415.264
Frankel2001,1,198.198,414.81
Frankel2001,1,200.612,414.357
Frankel2001,1,200.612,414.357
Frankel2001,1,203.178,413.902
Frankel2001,1,205.894,413.297
Frankel2001,1,211.325,412.237
Frankel2001,1,211.325,412.237
Frankel2001,1,214.192,411.784
Frankel2001,1,217.209,411.179
Frankel2001,1,220.226,410.724
Frankel2001,1,222.942,410.27
Frankel2001,1,222.942,410.27
Frankel2001,1,225.355,409.817
Frankel2001,1,227.469,409.514
Frankel2001,1,229.581,409.06
Frankel2001,1,231.692,408.606
Frankel2001,1,231.692,408.606
Frankel2001,1,235.917,407.546
Frankel2001,1,238.029,406.941
Frankel2001,1,240.291,406.487
Frankel2001,1,240.291,406.487
Frankel2001,1,242.555,406.033
Frankel2001,1,244.817,405.58
Frankel2001,1,246.026,405.428
Frankel2001,1,247.384,405.276
Frankel2001,1,248.893,404.974
Frankel2001,1,250.4,404.822
Frankel2001,1,250.4,404.822
Frankel2001,1,252.212,404.671
Frankel2001,1,254.022,404.368
Frankel2001,1,256.135,404.217
Frankel2001,1,258.245,404.066
Frankel2001,1,262.621,403.612
Frankel2001,1,266.845,403.309
Frankel2001,1,266.845,403.309
Frankel2001,1,271.07,403.158
Frankel2001,1,275.297,403.007
Frankel2001,1,279.52,402.855
Frankel2001,1,283.744,402.553
Frankel2001,1,283.744,402.553
Frankel2001,1,288.119,402.098
Frankel2001,1,292.345,401.645
Frankel2001,1,301.094,400.434
Frankel2001,1,301.094,400.434
Frankel2001,1,303.359,400.132
Frankel2001,1,305.621,399.828
Frankel2001,1,310.147,399.223
Frankel2001,1,312.411,398.921
Frankel2001,1,314.371,398.618
Frankel2001,1,316.334,398.315
Frankel2001,1,317.992,398.012
Frankel2001,1,317.992,398.012
Frankel2001,1,319.351,397.71
Frankel2001,1,320.556,397.559
Frankel2001,1,321.614,397.407
Frankel2001,1,322.518,397.105
Frankel2001,1,324.179,396.802
Frankel2001,1,325.837,396.348
Frankel2001,13,73.749,440.748
Frankel2001,13,76.467,440.298
Frankel2001,13,79.185,439.698
Frankel2001,13,82.053,439.248
Frankel2001,13,83.563,438.947
Frankel2001,13,85.224,438.648
Frankel2001,13,85.224,438.648
Frankel2001,13,87.036,438.346
Frankel2001,13,88.849,438.046
Frankel2001,13,92.925,437.446
Frankel2001,13,96.851,436.845
Frankel2001,13,98.662,436.695
Frankel2001,13,100.474,436.394
Frankel2001,13,100.474,436.394
Frankel2001,13,102.135,436.245
Frankel2001,13,103.645,435.945
Frankel2001,13,106.364,435.645
Frankel2001,13,109.081,435.344
Frankel2001,13,111.799,434.893
Frankel2001,13,111.799,434.893
Frankel2001,13,114.819,434.442
Frankel2001,13,117.839,433.843
Frankel2001,13,119.198,433.693
Frankel2001,13,120.556,433.392
Frankel2001,13,121.764,433.093
Frankel2001,13,122.821,432.943
Frankel2001,13,122.821,432.943
Frankel2001,13,123.879,432.642
Frankel2001,13,124.784,432.491
Frankel2001,13,125.389,432.192
Frankel2001,13,126.142,431.741
Frankel2001,13,126.142,431.741
Frankel2001,13,127.351,430.99
Frankel2001,13,128.559,429.941
Frankel2001,13,129.918,428.889
Frankel2001,13,131.126,427.988
Frankel2001,13,131.126,427.988
Frankel2001,13,133.39,426.487
Frankel2001,13,135.353,425.136
Frankel2001,13,135.353,425.136
Frankel2001,13,136.109,424.536
Frankel2001,13,136.863,423.934
Frankel2001,13,137.618,423.336
Frankel2001,13,138.373,422.734
Frankel2001,13,138.373,422.734
Frankel2001,13,139.278,421.984
Frankel2001,13,140.185,421.083
Frankel2001,13,141.241,420.332
Frankel2001,13,141.997,419.582
Frankel2001,13,141.997,419.582
Frankel2001,13,142.6,419.131
Frankel2001,13,142.903,418.831
Frankel2001,13,143.356,418.531
Frankel2001,13,143.808,418.081
Frankel2001,13,143.808,418.081
Frankel2001,13,144.564,417.481
Frankel2001,13,145.319,416.88
Frankel2001,13,146.225,416.28
Frankel2001,13,146.979,415.678
Frankel2001,13,146.979,415.678
Frankel2001,13,147.584,415.227
Frankel2001,13,148.49,414.627
Frankel2001,13,149.093,414.177
Frankel2001,13,149.093,414.177
Frankel2001,13,149.999,413.427
Frankel2001,13,151.207,412.526
Frankel2001,13,152.416,411.626
Frankel2001,13,153.472,410.874
Frankel2001,13,153.472,410.874
Frankel2001,13,154.226,410.274
Frankel2001,13,154.831,409.674
Frankel2001,13,156.039,408.473
Frankel2001,13,156.039,408.473
Frankel2001,13,157.7,407.121
Frankel2001,13,159.512,405.62
